423	Et Io puis quant il fu garis 	e des que fue guarido 	442
424	si lenvoia a la cort au roy artu 	fuese ala corte del Rey Artur 	443
425	ou il ochist melyagant chou sauons nous bien. 	e Mato alla a meliangas |segund cuido 	444|445
426	Mais si tost que si parent le sorent 	que oystes |mas tan ayna como sus parientes lo supieron 	446|447
427	que elle auoit lancelot gete de prison 	que ella auia hechado dela prision a lançarote 	448
428	Si distrent 	Dixeron quelo auia fecho 	449
429	que elle lauoit fet pour melyagant ocirre 	por amor de Meliangas delo matar 	450
430	Si le pristrent a force et locoisonnerent de sa mort. 	e tomaronla afuerça |e pusieronla en prision 	451|452
431	Et distrent 	e dixeron 	453
432	que se elle ne trouuast 	que si no fallare 	454
433	qui len deffendist 	quien la defender de aquesto 	455
434	que on feroit de li autel iustice 	que farian della grand justiçia 	456
435	com on deueroit faire de femme 	Como deuen de fazer de muger 	457
436	qui son frere auoit ocis. 	que asu hermano auia muerto 	458
437	Et elle dist 	e ella dixo 	459
438	quele le trouueroit bien 	que bien fallaria |quien la defendiese 	460|461
439	Si mist iour dun cheualier amener auant. 	e luego pusieronle dia señalado |Parase defender Por cauallero 	462|463
440	pour li desfendre. 	e ella ymbio a buscar 	464
441	Si sen est puis pourchascie en pluisors lieus. 	por muchos lugares |quien le defendiese 	465|466
442	mais onques ne troua cheualier 	mas nunca a podido fallar Cauallero 	467
443	qui sez armes en osast prendre encontre celui 	que armas quiera tomar |contra aquel Cauallero 	468|469
444	qui apelee len auoit. 	que deste pleito la a Reptado 	470
445|446	Ore est la chose tant alee |que li iors fu atermines a hui. 	e el Plazo se cumple Mañana 	471
447|448	si na trouue nul desfendeour |Et pour chou dient li vn et li autre 	ental manera que si fasta ora de terçia no falla defensor 	472
449|450	quele est atainte del mesfait |que on li a mis sus. 	tomaran della luego vengança 	473
451|452	si lont iugiee lal ardoir le matin. |Et pour chou 	e la vengança sera tal 	474
453	quil men ramenbroit ore ploroie iou 	que la Quemaran |e poresto lloro yo asi tan fuertemente 	475|476
454	Car elle estoit vne des plus hautes damoiseles del monde et des plus uaillans 	porque aquella es vna delas altas donzellas del mundo 	477
455	CAr me dites 	agora me deçid 	478
456	dont damoisele fait lancelot. 	donçella dixo lançarote	479
457	se elle trouoit demain 	si ella fallase 	480
458	O qui le desfendist dont: 	tras quien la defendiese 	481
459	ne seroit elle quite del iugement. 	seria ella quita del todo 	482
460	Sire fait elle iou ne sai. 	señor dixo ella no se 	483
461	Et est chou fait il loing de ci. 	E es muy lexos de aqui 	484
462	Sire fait elle il 	ado ella esta dixo lançarote |señor dixo ella no ay 	485|486
463	ni a que vi lieues englesches. 	mas de aqui alla de seis leguas ynglesas 	487
464	Se vous moues demain matin vous y seres dedens prime 	e si quisieredes |Bien podedes yr alla a ora de Prima 	488|489
465	Et ou le porroie iou fait il trouuer. 	Ado la podre fallar |dixo lançarote 	490|491
466	En la forest fait elle de floregas. 	enla floresta de donseglorega |dixo la donçella 	492|493
467	Et chis chemins vous y menra tot droit 	e este camino vos lleuara alla 	494
468	se vous le saues tenir 	si lo supieredes guardar 	495
469	Or vous commanch iou a dieu damoisele fait il. 	Pues a dios vos encomiendo |dixo el 	496|497
470	si sen torne atant. 	e luego se partio el vno del otro |e la donçella yua llorando 	498|499
471|472	Et cele sen uait faisant son doel. |Et lancelot cheualche 	e la donçella yua agora tanto porsu camyno 	500
473	tant que il vint hors de la forest. 	fastaque salio dela floresta 	501
474	si voit deuant lui vne maison de religion. 	e llego avna casa de Religion 	502
475	si torne cele part pour herbergier. 	e el fue alla por aluergar 	503
476	Et quant il vint la si trouua. ij. freres 	e fallo ala puerta dos frailes 	504
477	qui auoient cante complie. 	que auian dicho conpletas 	505
478	Si estoient venu au serain. 	e estauan al ayre 	506
479	si saillent sus encontre lui 	e ellos fueron contrael 	507
480	por lui desarmer. 	porlo ayudar a desçender 	508
481	et dient 	e dixeron 	509
482	que bien soit il venus. 	que vien fuese venido 	510
483	si le font entrer laiens 	e Metieronlo enel monesterio 	511
484	et li demandent sil manga hui. 	e los frailes le dixeron 	512
485	Et il dist 	señor auedes / oy comido no señores 	513
486	que nenil. 	dixo el 	514
487	Et il font maintenant metre la table a lor sergans et la nape ; 	e luego mandaron ellos |quele pusiesen la mesa 	515|516
488	et puis le pain et le vin dessus. 		
489|490	Et il dist |quil ne mangera mie deuant 	mas lançarote no quiso luego comer 	517
491|492	ce quil ait este el moustier. |si y dira sez orisons. 	ante dixo 	518
493	Car il ni auoit hui este. 		
494	Lors sen entre en leglise pour orer. 	que entraria enla yglesia |por fazer oraçion 	519|520
495	Et en ce quil su a genoillons 	e desque el entro enla yglesia finco los ynojos 	521
496	si regarde deuers destre partie 	e el façiendo oraçion cato asu diestro 	522
497	et voit. j. prones de fer et dargent moult bien faites a flor cestes: 	e vio vnos arcos de plata |muy Ricamente fechos 	523|524
498	dor et a bestes et a oisiaus de diuerses manieres 	a flores de oro |e a bestias de diuersas maneras 	525|526
499	et dedens auoit. v. Cheualiers armes de toutes armes 	e ante ellos estauan çinco caualleros armados de todas armas 	527
500	si com de heaumes en testes et despees es mains 	elos yelmos enlas cabezas |e las espadas enlas manos 	528|529
501	et aussi pres de euls desfendre 	como si quisiesen defender de algunos 	530
502	que se on les volsist assaillir. 	quelos quisiesen acometer 	531
503|504	Ne chou sesmerueille moult lancelot. |et se drece em pies 	Desto se marauillo mucho lançarote 	532
505|506	si vait cele part |et salue lez cheualiers. 	e fue alla contraellos 	533
507	Et il li dient 	e ellos le dixeron 	534
508	que bien soit il venus. 	señor bien seades venido 	535
509	Et lancelot entre dedens les prones 	e el les rrindio sus saludes |e lançarote cato vn poco los arcos 	536|537
510	qui tant sont beles et riches. 	Porque heran muy Ricos e muy fermosos 	538
511	Et regarde lez prones 	que vien cuidaua 	539
512|513	quil ne quide pas |que vns roys lez peust esligier. 	Que vn Rey No los podia tales façer 	540
514|515	Et voit deles lez cheualiers |vne tombe la plus riche 	e el asi Catando vio dentro enlos arcos vna muy Rica tumba 	541
516	que onques fust ueue de nul cheualier 	qual nunca tal viera el ni ome del mundo 	542
517	Car elle estoit toute de fin or a pierres precieuses 	que hera toda de oro fino |e de piedras preçiosas 	543|544
518	qui valoient. j. grant royalme. 	que estaua toda labrada de diuersas maneras |e de muy muchas cosas de figuras e de otras cosas 	545|546
519	Et se la tombe estoit de grant biaute. 	que tal tumba de tal manera nunca viera 	547
520	noient fu de la grant rikece 	ni ome del mundo 	548
521	dont elle estoit. 	que la non ouiese visto 	549
522	Et auec tout chou estoit elle la plus grande 	no podria asmar la fermosura 	550
523	quil eust ao onques mais veue. 	que enella auia de tales cosas |como enella estauan 	551|552
524	Si sen est trop merueillies 	e don lançarote se marauillo 	553
525	qui li princes pooit estre 	e dixo entresi mesmo |Quien podria ser el prinçipe 	554|555
526	qui illueques estoit mis 	que enella yaçia 	556
527	Et il demande as cheualiers 	e lançarote pregunto alos caualleros |e dixo 	557|558
528	que il font illueques. 	señores |que estades aqui façiendo 	559|560
529	Sire font il nous gardons le cors 	señor dixeron los caualleros |nos guardamos el cuerpo 	561|562
530	qui chi gist en ceste tombe 	que yaze enesta tumba 	563
531	quil nen soit portes de chaiens. 	quelo no lleuen dende aqui 	564
532|533	Si sommes. v. |por lui garder cascun ior. 	e nos lo guardamos çinco caualleros de dia 	565
534	Et la nuit en y a autres. v. 	e otros çinco de noche 	566
535|536	qui font autretel seruice |comme nous faisonz de ior. 	que no façemos 	567
537	Et de coi aues vous paor fait lancelot. 	y al Auedes miedo |dixo Lançarote 	568|569
538	Sire font il vnz des freres de chaiens 	que voslo lleuen de aqui |señor dixeron ellos 	570|571
539	qui moult est de sainte vie 	si que vn fraile de aqui 	572
540	Nous dist na encore gaires 	que mucho es buen ome |e de sancta vida nos a dicho 	573|574
541	que vns cheualiers vendroit chaiens 	que vn cauallero vernia aesta tierra 	575
542|543	qui par sa force len osteroit. |et le feroit mener hors de cest pais. 	que por fuerça lo lleuaria desta tierra 	576
544	Et nos gens de ceste terre voldroient miex morir 	e las gentes desta tierra querrian |antes ser muertos 	577|578
545	quil fust remues dentre nous. 	que el fuese lleuado de|entre nos 	579|580
546	Et por chou le gardons nous ensi comme vous vees. 	e poreso lo guardamos |asi como vedes 	581|582
547	car li preudom nous dist 	ca el ome bueno nos dixo 	583
548	ke li cheualiers ne demourroit pas 	que no tardaria mucho el buen cauallero 	584
549	ke il ne uenist 	Que no viniese alo sacar 	585
550	Or me dites fait lancelot. 	Agora me deçid |dixo lançarote 	586|587
551	et ne fu cils cheualiers moult haus homs 	quien fue este tan Rico prinçipe 	588
552	a qui on fist ceste sepulture. 	que yaze entan rrica sepultura 	589
553	Sire font il haus homs fu il et riches. 	Señor Dixeron ellos 	590
554	Et auec chou fu il li plus preudoms 	Mucho fue alto ome |e el mas noble 	591|592
555	qui fust a son tamps. 	Que nunca fue visto 	593
556|557	Ha : |diex fait lancelos 	ay dios dixo lançarote 	594
558	qui fu il. 	quien fue señor 	595
559	Sire font il 	dixeron ellos 	596
560	se vous connissies point de lettres 	si sabedes leer 	597
561	vous poes bien sauoir 	vien podedes saber 	598
562	qui il fu. 	quien es el que aqui yaze 	599
563	Car ses nons est escris el chief de ceste lame. 	que ala cabezera dela su tumba |lo fallaredes escrito 	600|601
564	ors uait lancelot cele part 	e lançarote se fue ala cabeça dela tunba 	602
565	et trueue les lettres 	e fallo las letras	603
566|567	qui disoient. |Chi gist Galehols li fils a la bele iaiande li sires dez lontaignes illes 	que deçian aqui yaze galeote el fijo dela fermosa Jaiana 	604
568	qui por lamor de lancelot del lac morut 	que por amor de lançarote murio 	605
569	Et quant il voit chou 	e quando lançarote ovo las letras leydo 	606
570	si chiet a terre tous pasmes 	cayo amorteçido en tierra 	607
571	et iut grant piece sans dire mot. 	e estubo ansi gran pieça |que no pudo fablar 	608|609
572|573	Et li cheualier coerent a lui |por e lui releuer 	e los caualleros fueron ael porlo leuantar 	610
574	qui moult sesmerueillent 	e mucho se marauillauan 	611
575	qui il poet estre. 	que podia Aquello ser 	612
576	Et quant il est reuenus de pasmisons. 	e quando lançarote acordo 	613
577	si dist ha : 	començo a dar vozes 	614
578	diex quel doel et quel damage et quel anui. Lors fiert lun poing sor lautre. 	e a dezir ay que duelo e que daño |e luego començo a dar del vn puño enel otro 	615|616
579	et esgratine son visage. 	e a rrascar el Rostro 	617
580	si quil en fait le sanc saillir. 	asi que la sangre le salia por todas partes 	618
581	Si se prent par ses cheueus 	e a mesar sus fermosos cabellos 	619
582	et se fiert del poing grans cops en mi le vis. 	e a darse puñadas grandes enel rrostro e enlos pechos 	620
583	et pleure si durement 	e a dar tales vozes 	621
584|585	que il ni a celui |qui nen ait pitie. 	que todos auian piedad del 	622
586	Si laidenge et maudist leure 	e maldeçia el dia |en que fuera nasçido e deçia 	623|624
587	que il onques fu nes 	ay que duelo |e que daño morir el mejor ome del mundo 	625|626
588	quant si preudoms est mors pour lui 	porel mas mal Cauallero e mas malauenturado |que enel es 	627|628
589	Moult fait lancelot grant doel et grant cri. 	Mucho fiço lançarote gran llanto |e daua tales vozes 	629|630
590	et tant que cil de laiens le regardent a meruelles 	que todo el mundo lo cataua |e se marauillaua del 	631|632
591|592	Si li demandent |qui il est. 	e preguntaronle como auia nombre 	633
593	Et il ne lor pot mot dire 	mas el no podia Responder 	634
594	ains pleure toutes voies et se debat et deschire. 	Ante daua vozes e gritos todavia 	635
595	Et quant il ot grant piece son doel mene. 	e desque el fiço su duelo gran pieça 	636
596	Si regarde les lettres 	cato las letras otra vez 	637
597	qui dient 	e quando vio que deçia 	638
598|599	que pour lui morut Galeholt. |Lors dist 	Que Porel hera Muerto dixo 	639
600	que trop seroit maluais 	que asaz seria mal auenturado 	640
601	sil ne moroit Ie aussi pour lui. 	si porel no muriese 	641
602	Si saut maintenant hors dez prones 	e luego se partio dende 	642
603|604	et pense |quil yroit querre sespee. 	e fuese buscar su espada 	643
605	et quil sen ochirra 	para se matar conella 	644
606|607	Et maintenant quil fu hors del moustier. |si encontra la damsolisele sa la damel del lac. 	e luego el sabiendo Dela yglesia encontro con vna donzella dela dueña del lago 	645
608	Cele qui a bohort auoit parle deuant le castel de hongrefort. " 	aquella que fallo con Boores |ante el castillo de ongeforte 	646|647
609	et elle le connoist bien. 	e ella lo conoçio 	648
610	si le prent par le poing et lareste. 	e trauole dela mano |e tirolo contrasi 	649|650
611	Que est che fait elle ou ales vous ensi. 	e dixole |ado ydes vos asi 	651|652
612|613	ha : |damoisele 	ay donçella dixo lançarote 	653
614	fet il laissies moi mes dolors acomplir. 	dexadme mis dolores acabar 	654
615	Car iamais naurai ioie ne repos. en cest siecle. 	que jamas no abre plazer ni folgura 	655
616	parles a moi fait elle. 	eneste mundo fablad conmigo |dixo la donçella 	656|657
617	Et il ne respont nul mot. 	e el no le rrespondio palabra	658
618|619	ains se lance outre |si quil li escape des mains 	antese escapo dela mano 	659
620	Et quant elle len voit ainsi aler. 	e se fue |e quando la donçella esto vido 	660|661
621	Si dist. 	dixole 	662
622	Sire iou vous desfent par la riens 	señor yo vos defiendo 	663
623	que vous plus ames en chest siecle. 	porla cosa del mundo |que mas amades 	664|665
624	que vous nales auant deuant 	que no vaiades mas adelante 	666
625	que vous aies parle a moi. 	fastaque fabledes conmigo 	667
626	Et il sareste 	e lançarote se detubo luego 	668
627	et le regarde 	e la cato tanto 	669
628	et le connoist 	que la conoçio 	670
629	et li a dit 	e dixole 	671
630	que bien soit elle venue 	donçella vien seades venida 	672
631	En Non dieu sire fait elle 	Pardios dixo ella 	673
632	vous me deussies faire plus bele chiere. 	vos deuedes fazer 	674
633	que vous ne faites. 	mas alegre cara de Quanto façedes 	675
634	Au mains pour ce que iou sui a ma dame del lac. 	Por quanto yo so mensaxera |devuestra señora la donçella del lago 	676|677
635|636	la vostre dame, |Damoisele fet lancelot 	dixo el 	678
637	or ne vous poist 	non vos pese 	679
638	et ne quidies mie 	ca no cuidedes 	680
639	que iou aie iames ioie. 	que jamas aya yo plazer ni alegria 	681
640|641	pour auenture |qui me puist auenir. 	por auentura que me venga 	682
642	Enon dieu fet elle 	Pordios dixo la donçella 	683
643	Si aures 	si aueredes	684
644	Ore escoutes 	agora sabed 	685
645|646	que ma dame vous mande. |Elle vous mande 	que mi señora vos ymbia a deçir 	686
647	que vous ostes le cors Galehot de chaiens 	que vos tiredes el cuerpo de galeote de aqui 	687
648	et len faites porter a la ioieuse garde. 	e lo fagades lleuar al castillo dela dolorosa guarda 	688
649	et illueques soit mis en la tombe 	e lo fagades meter en aquella tumba mesma 	689
650	ou vous trouastes uostre non escrit	ado fallastes su cuerpo escripto 	690
651	Et elle le vseut a ensi pour chou quele sest bien 	ca ella lo quiere ansi 	691
652	que en celui meisme lieu sera vostres cors enterres. 	Ca el vuestro cuerpo mesmo sera y enterrado conel 	692
653|654	Et quant lancelot entent chou |Isi est moult lies. 	e quando el esto oyo fue muy alegre 	693
655	et dist 	e dixola 	694
656	que moult li sont ches noueles fplaisans 	que Mucho heran aquellas nuebas plazenteras 	695
657	car toutl ensi le fera il. 	que asi lo faria 	696
658|659	Puis demande conment |que sa dame le fait. 	Puesque ella lo ymbiaua a mandar 	697
660	Par foi fait elle. 	Por buena fee 	698
661	Madame a estet. viii. iours mallade mout durement. 	dixo la donçella vien a ocho dias |Que vuestra señora esta muy triste 	699|700
662	Car ellle trouusa en son sort 	porque ella vido ensus suertes segund 	701
663	si comme elle msa puis dit. 	que me ella dixo 	702
664	que si tost que vous trouueries la tombe gallehot 	que asi como fallasedes la tumba de Galeote 	703
665	Ique uous uous ochiries de dolel 	que luego vos matariades 	704
666	se uous nen esties destournes. 	sino ouiesedes quien vos esforçase |e quien vos estoruase 	705|706
667|668	Et pour cou menuoia elle a grant besoing cha. |si uous mande 	e poresto me ymbio ella aca a gran priesa 	707
669|670	que uous laissies |che doel ester 	e vos manda dexar este duelo 	708
671|672	car il ne uous puet faire se nuire non. |Et uous prie par la riens 	e vos Ruega por la cosa del mundo 	709
673	que vous plus ames 	que mas amades 	710
674|675	que au plus bel |que vous poes vous en deportes. 	que vos conortedes lo mejor que pudieredes 	711
676	Et se vous ne le faites ensi. 	e que si lo no fiçieredes 	712
677	bien sachies 	que ella vos tirara el ayuda 	713
678	que a la premiere fois. 	que della auedes 	714
679|680	que vous aures mestier de li. |elle vous faudra. 	asi lo fare 	715
681|682	Et il dist |quil sen comfortera 	dixo lançarote 	716
683	puis que elle le veult. 	puesque aella plaze 	717
684	Or vous commant 	agora vos conuiene 	718
685	dont que vous prendes vos armes 	dixo la donçella de armar 	719
686	Car iou sai bien 	ca yo se bien 	720
687	que li cheualier ne vous lairont mie le cors emporter. 	que aquellos caualleros no voslo dexaran llebar 	721
688	tant comme il le porront desfendre. 	en quanto lo pudieren defender 	722
689|690	Et il dist |quil en morront tuit. 	o yo morire 	723
691	aincois quil ne lemport de laiens. 	dixo lançartoe 	724
692	si se vait armer demaintenant. 	o yo lo tirare donde esta 	725
693	Et lors sen uient la damoisele as cheualiers 	E luego se fue armar |e la donçella se fue alos caualleros 	726|727
694	qui gardoient la tombe 	quela tumba guardauan 	728
695	et lor dist 	e dixoles 	729
696|697	Segnor |vous voles vous desfendre 	señores queredes vos defender aquello 	730
698	de ce quil couuient estre a forche. 	Que conuiene a ser afuerça 	731
699	Et iou le vous di por le cors 	yo lo digo |dixo ella 	732|733
700	que vous gardes. 	Porel cuerpo que guardades 	734
701|702	Car vous saues bien |quil en sera ostes. 	ca sabed que vos sera tomado 	735
703	Non sera font cil 	non sera dixeron ellos 	736
704	tant comme nous porrons. 	en quanto nos pudieremos 	737
705	Enon dieu fait elle 	Pardios dixo ella 	738
706	si sera quar cil est uenus 	si sera que aqui es venido 	739
707	qui len ostera 	quien voslo tolera 	740
708	Et se vous le contredites vous en morres tout. 	e si lo quisieredes contradeçir a todos |conuiene morir 	741|742
709	Et por chou vous uenist il miex. 	e poresto querria |quelo dexasedes 	743|744
710	que vous le laississies 	anteque vos matasen 	745
711	atant enmener lque uous vous en feissies ocirre. 	porende ya enquanto|nos fueremos vibos 	746|747
712	Et cill dient 	dixeron los caualleros 	748
713|714	que ia tant comme il soient vif : |nen sera portes. 	No sera de aqui llebado 	749
715	Et bien sache font il li cheualiers 	e bien sepa el cauallero 	750
716	qui uenus est pour sauoir 	que porel es venido 	751
717	quel sil estoit plus preu encore que la lancelot ne soit. 	que aunque fuese mejor ome |que lançarote 	752|753
718	si ne lenmenroit il point 	quelo no moueria de aqui vn punto 	754
719	Or uerrois fait elle 	agora vere dixo la donçella 	755
720	comment il vous en lauenra. 	como vos auerna 	756
721	ces paroles uient laiens lancelot tous armes 	Ellos asi fablando llego ay lançarote Armado de todas armas 	757
722	Et quant li cheualier le uoient uenir 	e los caualleros 	758
723|724	si li denandent |que il ueullt. 	que lo vieron preguntaron 	759
725	ie ueul fait il auoir le cors 	Que que queria fazer |yo quiero dixo el el cuerpo 	760|761
726	qui llaiens est. 	que alla esta 	762
727	Par foi font il vous ne laures mie 	Pordios dixeron ellos |vos no lo aueredes 	763|764
728|729	pour noient nous |y morrons aincois que vous lenportes. 	que ante seremos aqui todos muertos 	765
730	Au morir fait il estes vous tout uenu 	que vos asi lo lleuar a morir |vos conuiene Dixo lançarote 	766|767
731	puis que a mainz nen voles passer. 	pues no vos queredes sofrir 	768
732|733	Cil sont dedens les prones. |et il lor cort sus maintenant. 	e luego salieron los Caualleros delos arcos 	769
734|735	Et cil a lui quar arriere le quiderent faire flatir |pour paor de morir. 	do estauan con miedo de ser Muertos 	770
736	si le fierent 	e començaronlo a ferir 	771
737	la ou il le porent ataindre. 	por do mas mal lo podian fazer 	772
738|739	Et il auoit en la main lespee toute nue. |si lor doune grans cops et pesans. 	e lançarote metio mano ala espada 	773
740	Et fiert si le premier quil encontre 	e firio al primero |que fallo asi duramente 	774|775
741	que por coiffe ne pour heaume ne remainst 	que porel yelmo ni Porel almofar no finco 	776
742	que il ne li mete lespee iusques au tesstje. 	quele no metiese la espada porla Cabeça 	777
743	Et il le hurte si labat a terre. 	e dio conel en tierra 	778
744	Et li autre as lassalent moult ireement. 	e los otros lo començaron a ferir muy rreçia mente 	779
745	et le fierent sor son heaume et sor son hauberc. 	porel escudo |e porel yelmo e porla loriga 	780|781
		asi que selo quebrantaron 	782
746	si quil li derrompent en pluisours lieus. 	e Ronpieron |Por muchos lugares 	783|784
747	Mais il ne li chaut de chose 	mas el no daua cosa 	785
748	quil li fachent. 	por aquello quele façian 	786
749	quar tant est dolans que nus plus. 	tanto estaua de sañudo	787
750	si lor laisse corre par grant ire lor donne de lespee grans cops 	e dexo de correr aellos |Con gran yra e dauales dela espada tales Golpes 	788|789
751	si que tous les fait guenchir deuant lui. 	asi quelos façia de si arredrar 	790
752	lors esgarde et voit vn dez. iiij. 	e Lançarote 	791
753	qui plus li fait mal a son essient. 	Paro mientes en aquel que mas mal le façia 	792
754	Et il estoit moult grans 	que hera muy grande e muy fuerte 	793
755	et moult fors. et lancelos 	e diole asi vn golpe tan grande ençima del yelmo |que el fuego fiço salir del 	794|795
756	qui le vient ataignant li donne sor le heaume tel cop 	e el golpe desçendio al honbro |e Como fue dado de gran fuerça 	796|797
757	quil en fait le fu saillir. 	asi que porla loriga no finco |quele no derribase el braço 	798|799
758	et lespee glache 	conla espada en tierra |e el cauallero conel gran dolor 	800|801
759	qui ne fu mie de droit ferue. 	cayo luego en tierra amorteçido |e los otros desque aquel golpe vieron fueron muy desmayados 	802|803
760	si descent sor la droite espaulle au cheualier. 	e fiçieron mal senblante dese defender |porlos grandes golpes 	804|805
761	si que li bras kai a tout lespee sor le pauement. 	que façia e porla espada |que auia sentido cadavno enlas carnes 	806|807
762	Et cil trebuche a terre 	e lançarote no cato 	808
763	qui se pasme de langoisse 	mas aquel que derribo ante dio al otro vn tal golpe 	809
764|765	quil sent. |Et lors sont moult esmaie li autre troi. 	por çima del yelmo 	810
766|767	et font moult maluais |samblant daus desfendre pour le grant cop 	quele fiço dar con anbas manos en tierra 	811
768|769	quil ont veu. |et pour lespee 	e desque los otros esto vieron 	812
770|771	que cascuns de euls a sentue iusques au sanc.|Et lancelot 	començaron a foir 	813
772|773	qui pas ne se recroit en fiert vn amont sor le heaume. |quil le fait flatir a terre dambes. ij. lez paumes. 	por guaresçer e lançarote alcanço 	814
774|775	Et quant li autre doi voient chou. |si tornent en fuies. 	aquel que yua de tras 	815
776	Et lancelot ataint le daarrain 	e firiolo asi duramente 	816
777	si le fiert par entre se lescu et le col. 	entre el onbro y el escudo |que tenia enbraçado 	817|818
778	Si quil li trenche le bras 	que el braço conel escudo 	819
779	et li escus chiet a terre. 	le fiço bolar en tierra 	820
780|781	Et cil torne en fuies |qui mahaignies se sent. 	e el cauallero fuese fuyendo ansi llagado como estaua 	821
782	Et lancelot reuient a lautre 	e lançarote fuese enpos el otro 	822
783	qui ia se releuoit. 	que auia fincado 	823
784	si li donne si grant cop 	e firiolo 	824
785	que il li fait voler le heaume de la teste en le place. 	asi enlo alcançado ençima del yelmo |que selo fiço volar dela cabeza 	825|826
786	Et quant il sent son chief descouuert. 	e el cauallero desque vido su cabeça desarmada 	827
787	si li crie merci 	Con pauor de muerte |que ovo pidio le merçed 	828|829
788	et dist 	e dixole 	830
789	quil ne lochie mie 	ay buen cauallero no me matedes 	831
790	quar il est prest de sa volente faire. 	que yo fare toda vuestra voluntad 	832
791	Lors te couuient 	tu me juraras 	833
792|793	dont fai lancelot afiancer |fait il 	dixo lançarote 	834
794	que tu le cors monseignor Galeholt conduiras a la ioieuse garde 	que llebes el cuerpo |demi señor galeote 	835|836
795|796	Et y soies |tant que iou y uiengne. 	ala dolorosa guarda 	837
797|798	Et se on te demande |qui ti envoie. 	e desque y fueres si te preguntaren 	838
799|800	Si di |que cil ti envoie 	quien te ymbia tu les diras 	839
801	qui ot lez blanches armes le iour 	que el cauallero delas armas blancas 	840
802	que li castiaus fu conquis 	que el castillo conquisto te ymbia alla 	841
803|804	Et cil li fiance |que ensi le fera il AN tel maniere 	e el cauallero selo juro asi façer 	842
		e lançarote se fue luego parala tumba 	843
805	com vous oies conquist lancelot le cors Galeholt.	e tomo a manos el cobertor Porel Cabo |que mas hera grueso 	844|845
806	Et lors y quant il ot au cheualier fait fianchier a faire sa volente. 	asi afuerça porlo leuantar |quela sangre le quebro porla cabeça 	846|847
807	si prent le lame par le gros chief. 	e porlas narizes |quelas açerdas de todo el cuerpo 	848|849
808	si le tire par si grant force. 	se le estendieron muy fuertemente 	850
809	que a poi quil ne sest tous derrompus. 	asi que por fuerça ovo el cobertor |a leuantar maguer 	851|852
810	Si que li sans vole parmi le nes. et parmi la bouche 	Mucho hera pesado |Mas nunca el tal duelo 	853|854
811	Et li cors li tressue de langoisse 	ovo como estonçe 	855
812	que il en a. 	e tal Pesar |quando el vido el cuerpo de Galeote 	856|857
813	Mais nulle dolors 	e estaua armado de todas armas |e tenia su espada cabe si que hera muy buena e clara 	858|859
814	quil ait eue ne monte riens a celi 	e sin falta el se ouiera conella muerto 	860
815	quil ot 	si la donçella 	861
816	quant il vit le cors Galeholt arme 	Que del lago auia venido delas manos 	862
817	tout ensi com il estoit. 	no sela tirara |e luego fiço façer lançarote vnas andas 	863|864
		e cobrir de muy Ricos paños 	865
		e poner enellas el cuerpo de Galeote 	866
		e el cauallero Dixo a lançarote 	867
818	Si troua lespee deles lui 	señor yo vosloaria |si vos plugiese 	868|869
		que luego Mouiese de aqui conel cuerpo de galeote 	870
		Porque dixo lançarote 	871
		porque señor dixo el cauallero 	872
		porque si los caualleros desta tierra lo supieren 	873
		que de aqui lo queredes llebar 	874
		faran guardar los tres pasos 	875
		asi que sera detenido en algund lugar 	876
		e poresto seria bien 	877
819	qui tant estoit bele et boine et sans faille de lespee 	que nos alongasemos de aqui esta noche vnas diez leguas bien acordades |Dixo lançarote 	878|879
820	se fust il ocis 	e luego fiço poner las andas 	880
821	se la damoisele ne li eust desfendu 	sobre dos palafrenes muy andadores |e lleuarlo asi 	881|882
822|823	quar elle li osta lespee de sez mains. |Lors fist lancelot vne biere de fust. 	Mas mucho ouieron gran pesar los frailes 	883
824	et le fist courir del plus riche paile de laiens 		
825	Et quant il lot atorne au plus richement quil pot. 		
826|827	si li dist li cheualiers |qui le deuoit mener, 	quando asi lo vieron lleuar 	884
828|829	Sire fait il. |che seroit boin. 	e lançarote fue gran pieça 	885
830|831	que nous mouissons de nuit. |pourcoi fait lancelot. 	llorando conel cuerpo de Galeote 	886
832	pour chou fait il 		
833	que se li cheualier de chest pais le sauoient 		
834|835	que on len deust emporter. |il feroient gaitier lez trespas 	e diçiendo sus proezas e su valor 	887
836|837	Si quil seroit arrestes en aucun lieu. |Et pour chou vous loeroie iou 	e si no fuese porla donçella 	888
838	quil meust orendroit. 	que del lago auia venido 	889
839|840	Car il seroit eslongies. X. lieues |ains quil fust iors. 	Mucho fiziera mayor duelo 	890
841|842	Et il si acorde bien. |si fait mettre le litiere sor. ij. palefrois. 	mas ella selo estoruaua 	891
843|844	Et emportent ensi Galeholt hors de la maison |Si en ont li frere grant doel 	e anteque lançarote del cuerpo se tornase 	892
845|846	de ce que on lemporte. |Et lancelot le conuoie grant piece de la nuit plaignant 	Dixo al cauallero 	893
847	et plorant sa valour. 	yo vos defiendo 	894
848|849	Et se ne fust la damoisele |qui auec lui estoit. 	Que el Cuerpo demi señor galeote no fagades enterrar 	895
850|851	moult en eust plus fait. |mais cele len destorna. 	fastaque yo mesmo alla vaya 	896
852	Et il commanda au cheualier 	e el Cauallero dixo 	897
853	quil ne fust enterres deuant chou quil venist a lui. 	que asi lo faria 	898
854	A tant sen part de lui lancelot 	entonçe se partio dellos lançarote 	899
855	et retorne a labbaye 	e tornose al abadia 	900
